,tweet_id,embedded_tweet_count,ref_tweet_count,has_embeds,has_refs
235,1557097339,0,0,False,False
236,1557354501,0,0,False,False
237,1557561468,0,0,False,False
238,1557566742,0,0,False,False
239,1557615986,0,1,False,True
240,1557749756,0,0,False,False
241,1557760574,0,0,False,False
242,1558897727,0,0,False,False
243,1558940271,0,0,False,False
244,1559087419,0,0,False,False
245,1559098385,0,0,False,False
246,1559769735,0,0,False,False
247,1559968287,0,0,False,False
248,1561031322,0,3,False,True
249,1561135840,0,0,False,False
250,1561204925,0,0,False,False
251,1561863427,0,0,False,False
252,1562338353,0,0,False,False
253,1562463054,0,0,False,False
254,1562486705,0,0,False,False
255,1563086214,0,0,False,False
256,1563802558,0,0,False,False
257,1564120645,0,0,False,False
258,1564561052,0,0,False,False
259,1564666996,0,0,False,False
260,1564730408,0,0,False,False
261,1564784761,0,0,False,False
262,1564857058,0,0,False,False
263,1564867305,0,0,False,False
264,1564925761,0,0,False,False
265,1564958183,0,0,False,False
266,1564988651,0,0,False,False
267,1565185059,0,0,False,False
268,1565571043,0,0,False,False
269,1565612161,0,0,False,False
270,1565750286,0,0,False,False
271,1565756670,0,0,False,False
272,1565833869,0,0,False,False
273,1565995648,0,0,False,False
274,1566101820,0,0,False,False
275,1566244844,0,0,False,False
276,1566528513,0,0,False,False
277,1566544133,0,0,False,False
278,1566656544,0,0,False,False
279,1566686903,0,0,False,False
280,1566702444,0,0,False,False
281,1566817017,0,0,False,False
282,1566842186,0,0,False,False
283,1566936891,0,0,False,False
284,1567062739,0,0,False,False
285,1567081179,0,0,False,False
286,1567828041,0,0,False,False
287,1568111458,0,0,False,False
288,1568197436,0,0,False,False
289,1568222048,0,0,False,False
290,1568249291,0,0,False,False
291,1568261032,0,0,False,False
292,1568432024,0,0,False,False
293,1568679618,0,0,False,False
294,1569056235,0,0,False,False
295,1569601356,0,1,False,True
296,1569907736,0,0,False,False
297,1570178920,0,0,False,False
298,1570253366,0,0,False,False
299,1570311150,0,0,False,False
300,1570531382,0,0,False,False
301,1570840813,0,0,False,False
302,1571064105,0,0,False,False
303,1571417023,0,0,False,False
304,1571443409,0,0,False,False
305,1571468810,0,0,False,False
306,1571606425,0,0,False,False
307,1571671984,0,0,False,False
308,1571710291,0,0,False,False
309,1571977472,0,0,False,False
310,1572456814,0,0,False,False
311,1572484642,0,0,False,False
312,1572573487,0,0,False,False
313,1572624733,0,0,False,False
314,1572648264,0,0,False,False
315,1572731325,0,0,False,False
316,1572877827,0,1,False,True
317,1572919353,0,0,False,False
318,1573366551,0,0,False,False
319,1573375787,0,0,False,False
320,1573403487,0,0,False,False
321,1574484743,0,0,False,False
322,1574554361,0,0,False,False
323,1574676565,0,0,False,False
324,1574688696,0,0,False,False
325,1574863504,0,0,False,False
326,1574995664,0,0,False,False
327,1575604387,0,0,False,False
328,1575706948,0,0,False,False
329,1576045692,0,0,False,False
330,1576075687,0,0,False,False
331,1576142844,0,0,False,False
332,1576237835,0,0,False,False
333,1576350133,0,0,False,False
334,1576355754,0,0,False,False
335,1576503190,0,0,False,False
336,1576515663,0,0,False,False
337,1576547194,0,0,False,False
338,1576554510,0,0,False,False
339,1577170770,0,0,False,False
340,1577545548,0,0,False,False
341,1577793501,0,2,False,True
342,1577822034,0,0,False,False
343,1577865545,0,0,False,False
344,1577908994,0,0,False,False
345,1578293842,0,0,False,False
346,1578372120,0,0,False,False
347,1578843103,0,0,False,False
348,1578873655,0,0,False,False
349,1578914003,0,0,False,False
350,1578981012,0,0,False,False
351,1579187173,0,0,False,False
352,1579269493,0,0,False,False
353,1579376085,0,0,False,False
354,1579398720,0,0,False,False
355,1580189909,0,0,False,False
356,1580190172,0,0,False,False
357,1580221420,0,0,False,False
358,1580263924,0,0,False,False
359,1580266722,0,0,False,False
360,1580344670,0,0,False,False
361,1580379905,0,0,False,False
362,1580636306,0,0,False,False
363,1580993055,0,0,False,False
364,1581230267,0,0,False,False
365,1581326830,0,0,False,False
366,1581532046,0,0,False,False
367,1581653469,0,0,False,False
368,1581766698,0,0,False,False
369,1582354841,0,0,False,False
370,1582424473,0,0,False,False
371,1583188371,0,0,False,False
372,1583887425,0,1,False,True
373,1584601812,0,0,False,False
374,1584796546,0,0,False,False
375,1584803512,0,0,False,False
376,1584821360,0,0,False,False
377,1584894853,0,0,False,False
378,1585267748,0,0,False,False
379,1585458787,0,0,False,False
380,1585626787,0,0,False,False
381,1585654662,0,0,False,False
382,1585655242,0,0,False,False
383,1585794632,0,0,False,False
384,1585904391,0,0,False,False
385,1586072879,0,0,False,False
386,1586155000,0,0,False,False
387,1586204497,0,0,False,False
388,1586354417,0,1,False,True
389,1586401946,0,0,False,False
390,1586824192,0,0,False,False
391,1587174190,0,0,False,False
392,1587206208,0,0,False,False
393,1587247732,0,0,False,False
394,1587295063,0,0,False,False
395,1587352956,0,0,False,False
396,1587800658,0,0,False,False
397,1588110889,0,0,False,False
398,1588183599,0,0,False,False
399,1588266317,0,0,False,False
400,1588328386,0,0,False,False
401,1588414651,0,0,False,False
402,1588650295,0,0,False,False
403,1588872788,0,0,False,False
404,1589076116,0,0,False,False
405,1589081834,0,0,False,False
406,1589452337,0,0,False,False
407,1589515398,0,0,False,False
408,1590021004,0,0,False,False
409,1590078436,0,0,False,False
410,1590307714,0,0,False,False
411,1590400403,0,0,False,False
412,1590400873,0,0,False,False
413,1590474128,0,0,False,False
414,1590562497,0,0,False,False
415,1591336881,0,4,False,True
416,1591363926,0,0,False,False
417,1591541185,0,0,False,False
418,1591563617,0,0,False,False
419,1591793274,0,0,False,False
420,1591827820,0,0,False,False
421,1592258757,0,0,False,False
422,1592715554,0,0,False,False
423,1592870337,0,0,False,False
424,1592882046,0,0,False,False
425,1593444273,0,0,False,False
426,1593527616,0,0,False,False
427,1593559220,0,0,False,False
428,1593620413,0,0,False,False
429,1593675391,0,0,False,False
430,1593686859,0,0,False,False
431,1593710043,0,0,False,False
432,1593858189,0,0,False,False
433,1594448149,0,0,False,False
434,1594623716,0,0,False,False
435,1594664911,0,0,False,False
436,1594670323,0,0,False,False
437,1594725457,0,0,False,False
438,1594734431,0,0,False,False
439,1595063083,0,0,False,False
440,1595097053,0,0,False,False
441,1595127446,0,1,False,True
442,1595197910,0,0,False,False
443,1595295943,0,0,False,False
444,1595387008,0,0,False,False
445,1596195680,0,0,False,False
446,1596568364,0,0,False,False
447,1596668211,0,0,False,False
448,1596816264,0,0,False,False
449,1597279743,0,0,False,False
450,1597592876,0,0,False,False
451,1597692464,0,0,False,False
452,1597724184,0,0,False,False
453,1597757898,0,0,False,False
454,1598061261,0,0,False,False
455,1598786416,0,0,False,False
456,1599048809,0,0,False,False
457,1599354149,0,0,False,False
458,1600695350,0,0,False,False
459,1600935925,0,0,False,False
460,1601162750,0,0,False,False
461,1601207119,0,0,False,False
462,1601229222,0,0,False,False
463,1601280227,0,0,False,False
464,1601457129,0,0,False,False
465,1601891150,0,0,False,False
466,1602016509,0,0,False,False
467,1602443254,0,0,False,False
468,1603140697,0,0,False,False
469,1603436937,0,0,False,False
470,1603504117,0,0,False,False
471,1603816647,0,0,False,False
472,1605168368,0,0,False,False
473,1605501977,0,0,False,False
474,1605632425,0,0,False,False
475,1605793379,0,0,False,False
476,1606666353,0,0,False,False
477,1606727326,0,0,False,False
478,1606940021,0,0,False,False
479,1606950276,0,0,False,False
480,1607037261,0,0,False,False
481,1607561633,0,0,False,False
482,1607604764,0,0,False,False
483,1607714607,0,0,False,False
484,1608121835,0,0,False,False
485,1608180970,0,0,False,False
486,1608704219,0,0,False,False
487,1608729575,0,0,False,False
488,1609329322,0,0,False,False
489,1609787716,0,0,False,False
490,1609873494,0,5,False,True
491,1609879137,0,0,False,False
492,1609936039,0,0,False,False
493,1609948184,0,0,False,False
494,1610010764,0,0,False,False
495,1610035949,0,0,False,False
496,1610102705,0,0,False,False
497,1610233705,0,0,False,False
498,1610261049,0,0,False,False
499,1610393820,0,0,False,False
500,1610549998,0,0,False,False
501,1610856081,0,0,False,False
502,1610958199,0,0,False,False
503,1611109658,0,0,False,False
504,1611200444,0,0,False,False
505,1611216385,0,0,False,False
506,1611323473,0,0,False,False
507,1611740161,0,0,False,False
508,1611965390,0,0,False,False
509,1612161745,0,0,False,False
510,1612283640,0,0,False,False
511,1612401905,0,0,False,False
512,1612838541,0,0,False,False
513,1612908726,0,0,False,False
514,1613034920,0,0,False,False
515,1613404530,0,0,False,False
516,1613515839,0,0,False,False
517,1613619920,0,0,False,False
518,1613988795,0,0,False,False
519,1614021613,0,0,False,False
520,1614028307,0,0,False,False
521,1614099577,0,0,False,False
522,1614166288,0,0,False,False
523,1614741377,0,0,False,False
524,1614771124,0,0,False,False
525,1614976125,0,0,False,False
526,1615684298,0,0,False,False
527,1616015746,0,0,False,False
528,1616037185,0,0,False,False
529,1616607512,0,0,False,False
530,1616830677,0,0,False,False
531,1617036572,0,0,False,False
532,1617481192,0,0,False,False
533,1617647317,0,0,False,False
534,1617794376,0,0,False,False
535,1617899569,0,0,False,False
536,1617962117,0,0,False,False
537,1618159960,0,7,False,True
538,1618259271,0,0,False,False
539,1618540660,0,0,False,False
540,1618955011,0,0,False,False
541,1618999345,0,0,False,False
542,1619038906,0,6,False,True
543,1619063061,0,0,False,False
544,1619205334,0,0,False,False
545,1619604977,0,0,False,False
546,1620221184,0,0,False,False
547,1620320197,0,0,False,False
548,1620601639,0,2,False,True
549,1621596343,0,1,False,True
550,1621772526,0,0,False,False
551,1622483639,0,0,False,False
552,1622532806,0,0,False,False
553,1622639836,0,0,False,False
554,1622838078,0,0,False,False
555,1623196730,0,0,False,False
556,1623340937,0,0,False,False
557,1623504215,0,0,False,False
558,1623838616,0,0,False,False
559,1624499685,0,0,False,False
560,1624507055,0,0,False,False
561,1624507693,0,0,False,False
562,1624575978,0,0,False,False
563,1624664019,0,0,False,False
564,1624676513,0,0,False,False
565,1624699190,0,0,False,False
566,1624841433,0,0,False,False
567,1624874040,0,0,False,False
568,1625413351,0,0,False,False
569,1625578101,0,0,False,False
570,1625693844,0,0,False,False
571,1625865617,0,5,False,True
572,1625955541,0,0,False,False
573,1626356054,0,0,False,False
574,1626463980,0,0,False,False
575,1626465937,0,0,False,False
576,1626740641,0,0,False,False
577,1626889535,0,0,False,False
578,1627042402,0,1,False,True
579,1627045535,0,0,False,False
580,1627206922,0,0,False,False
581,1627712911,0,0,False,False
582,1628485792,0,1,False,True
583,1628651987,0,0,False,False
584,1628732848,0,0,False,False
585,1628798865,0,0,False,False
586,1629213661,0,0,False,False
587,1629272163,0,0,False,False
588,1629374366,0,4,False,True
589,1629816310,0,0,False,False
590,1629995596,0,0,False,False
591,1630209420,0,0,False,False
592,1630231963,0,0,False,False
593,1630297102,0,0,False,False
594,1631403232,0,0,False,False
595,1631427168,0,0,False,False
596,1631649891,0,0,False,False
597,1632009733,0,0,False,False
598,1632177953,0,0,False,False
599,1632328265,0,0,False,False
600,1632633284,0,0,False,False
601,1633259848,0,0,False,False
602,1633419364,0,0,False,False
603,1634155633,0,0,False,False
604,1634290687,0,2,False,True
605,1634816114,0,0,False,False
606,1635124620,0,0,False,False
607,1635241343,0,0,False,False
608,1635426974,0,0,False,False
609,1635637562,0,1,False,True
610,1635871277,0,0,False,False
611,1636097568,0,0,False,False
612,1636222688,0,0,False,False
613,1636449445,0,1,False,True
614,1636460745,0,0,False,False
615,1636511473,0,0,False,False
616,1636575722,0,0,False,False
617,1636628929,0,1,False,True
618,1636808714,0,0,False,False
619,1637449541,0,0,False,False
620,1638428533,0,0,False,False
621,1638617179,0,0,False,False
622,1638736863,0,0,False,False
623,1638906271,0,0,False,False
624,1639565016,0,0,False,False
625,1639591056,0,0,False,False
626,1639762766,0,1,False,True
627,1639940948,0,7,False,True
628,1640665540,0,0,False,False
629,1641006867,0,0,False,False
630,1641105782,0,0,False,False
631,1641495566,0,0,False,False
632,1641807035,0,0,False,False
633,1641895746,0,0,False,False
634,1641992800,0,0,False,False
635,1642540724,0,0,False,False
636,1642996993,0,0,False,False
637,1643006514,0,0,False,False
638,1643754867,0,0,False,False
639,1643856865,0,0,False,False
640,1644059934,0,0,False,False
641,1644075831,0,0,False,False
642,1644559680,0,0,False,False
643,1644632116,0,0,False,False
644,1645172285,0,0,False,False
645,1645917622,0,0,False,False
646,1646741557,0,0,False,False
647,1647909761,0,0,False,False
648,1647950963,0,0,False,False
649,1647982348,0,0,False,False
650,1648147877,0,0,False,False
651,1648247324,0,4,False,True
652,1648678379,0,0,False,False
653,1648990604,0,0,False,False
654,1649000099,0,0,False,False
655,1649006594,0,0,False,False
656,1649109634,0,0,False,False
657,1649211863,0,0,False,False
658,1649468328,0,0,False,False
659,1649727914,0,0,False,False
660,1649745051,0,0,False,False
661,1650051466,0,0,False,False
662,1650071104,0,0,False,False
663,1650206486,0,0,False,False
664,1650258907,0,0,False,False
665,1650707561,0,0,False,False
666,1650848608,0,0,False,False
667,1650915968,0,0,False,False
668,1651088337,0,0,False,False
669,1651176205,0,0,False,False
670,1651571931,0,0,False,False
671,1652285557,0,0,False,False
672,1652809276,0,0,False,False
673,1654141827,0,0,False,False
674,1654390066,0,0,False,False
675,1654630736,0,0,False,False
676,1655288932,0,0,False,False
677,1655787658,0,0,False,False
678,1656148583,0,0,False,False
679,1657204837,0,0,False,False
680,1657289183,0,0,False,False
681,1657335921,0,0,False,False
682,1657454404,0,0,False,False
683,1657601223,0,0,False,False
684,1658635553,0,0,False,False
685,1658721627,0,0,False,False
686,1658800461,0,0,False,False
687,1659108334,0,0,False,False
688,1659229675,0,0,False,False
689,1659344308,0,0,False,False
690,1659360325,0,0,False,False
691,1659371297,0,0,False,False
692,1659375174,0,0,False,False
693,1659674603,0,0,False,False
694,1659796476,0,0,False,False
695,1659844201,0,0,False,False
696,1660637165,0,0,False,False
697,1661067580,0,0,False,False
698,1661753147,0,0,False,False
699,1662654518,0,0,False,False
700,1662963726,0,0,False,False
701,1662983212,0,0,False,False
702,1663765131,0,0,False,False
703,1663780982,0,0,False,False
704,1663994535,0,0,False,False
705,1664016921,0,0,False,False
706,1664145390,0,0,False,False
707,1664197758,0,0,False,False
708,1664267480,0,0,False,False
709,1664423200,0,0,False,False
710,1665215139,0,0,False,False
711,1665932532,0,0,False,False
712,1667020247,0,0,False,False
713,1667415141,0,0,False,False
714,1667918216,0,0,False,False
715,1667925980,0,0,False,False
716,1667932579,0,0,False,False
717,1668124361,0,0,False,False
718,1668168773,0,0,False,False
719,1668205285,0,0,False,False
720,1668269653,0,0,False,False
721,1668851540,0,0,False,False
722,1669096958,0,0,False,False
723,1669349152,0,0,False,False
724,1669693697,0,0,False,False
725,1669838692,0,0,False,False
726,1670987185,0,0,False,False
727,1671785168,0,0,False,False
728,1672375407,0,0,False,False
729,1672705116,0,0,False,False
730,1673353550,0,0,False,False
731,1673458469,0,0,False,False
732,1673598059,0,0,False,False
733,1673689378,0,0,False,False
734,1673713800,0,0,False,False
735,1673942805,0,0,False,False
736,1674327589,0,0,False,False
737,1674355444,0,0,False,False
738,1675559013,0,0,False,False
739,1675764671,0,0,False,False
740,1676115900,0,0,False,False
741,1676138467,0,0,False,False
742,1676389054,0,0,False,False
743,1676575451,0,0,False,False
744,1676611776,0,0,False,False
745,1676656961,0,0,False,False
746,1676794934,0,0,False,False
747,1676815040,0,2,False,True
748,1676951172,0,0,False,False
749,1677074394,0,0,False,False
750,1677128087,0,1,False,True
751,1677667411,0,0,False,False
752,1677805740,0,0,False,False
753,1679380140,0,0,False,False
754,1679413659,0,0,False,False
755,1679414441,0,0,False,False
756,1679479006,0,0,False,False
757,1679491859,0,0,False,False
758,1679583767,0,0,False,False
759,1679706492,0,0,False,False
760,1679758141,0,0,False,False
761,1679919730,0,0,False,False
762,1680497520,0,0,False,False
763,1680620885,0,0,False,False
764,1680622150,0,0,False,False
765,1681141461,0,0,False,False
766,1681245052,0,0,False,False
767,1681817564,0,0,False,False
768,1681841562,0,0,False,False
769,1682419244,0,0,False,False
770,1683460614,0,0,False,False
771,1683511054,0,0,False,False
772,1683559420,0,0,False,False
773,1684820308,0,0,False,False
774,1684969152,0,0,False,False
775,1685278511,0,0,False,False
776,1685484389,0,0,False,False
777,1685687020,0,0,False,False
778,1685775746,0,0,False,False
779,1685919071,0,0,False,False
780,1685962584,0,0,False,False
781,1685979054,0,0,False,False
782,1686473070,0,0,False,False
783,1686713789,0,0,False,False
784,1686908549,0,1,False,True
785,1686923870,0,0,False,False
786,1687222430,0,0,False,False
787,1687681382,0,1,False,True
788,1688343683,0,0,False,False
789,1688517396,0,0,False,False
790,1689460170,0,4,False,True
791,1689529254,0,0,False,False
792,1689535842,0,0,False,False
793,1690719672,0,0,False,False
794,1692146603,0,0,False,False
795,1692718388,0,0,False,False
796,1692830105,0,0,False,False
797,1693190886,0,0,False,False
798,1693317616,0,0,False,False
799,1693776856,0,3,False,True
800,1694375854,0,0,False,False
801,1694465607,0,0,False,False
802,1695868182,0,0,False,False
803,1695889519,0,0,False,False
804,1696417191,0,0,False,False
805,1697010649,0,0,False,False
806,1697304907,0,3,False,True
807,1698319885,0,0,False,False
808,1698417516,0,0,False,False
809,1698755988,0,0,False,False
810,1698799677,0,0,False,False
811,1699390255,0,0,False,False
812,1700549007,0,0,False,False
813,1700746039,0,0,False,False
814,1701321810,0,0,False,False
815,1701892782,0,0,False,False
816,1702556912,0,0,False,False
817,1702603084,0,0,False,False
818,1702717611,0,0,False,False
819,1702959756,0,0,False,False
820,1703301962,0,0,False,False
821,1703939392,0,0,False,False
822,1704162390,0,0,False,False
823,1705368007,0,0,False,False
824,1705396098,0,0,False,False
825,1707099466,0,0,False,False
826,1707116837,0,0,False,False
827,1707339971,0,0,False,False
828,1707472316,0,0,False,False
829,1707714105,0,0,False,False
830,1707878086,0,0,False,False
831,1708051349,0,0,False,False
832,1708122176,0,0,False,False
833,1708422180,0,0,False,False
834,1708872360,0,0,False,False
835,1709411974,0,0,False,False
836,1710386100,0,1,False,True
837,1710634284,0,0,False,False
838,1711863756,0,0,False,False
839,1712947526,0,0,False,False
840,1713047166,0,0,False,False
841,1713327716,0,0,False,False
842,1714639879,0,0,False,False
843,1714744476,0,0,False,False
844,1714924784,0,0,False,False
845,1715353537,0,1,False,True
846,1715878810,0,0,False,False
847,1716395920,0,0,False,False
848,1718665094,0,0,False,False
849,1719381665,0,0,False,False
850,1719611061,0,0,False,False
851,1719722050,0,0,False,False
852,1719845250,0,0,False,False
853,1720206346,0,0,False,False
854,1720236999,0,0,False,False
855,1720601726,0,0,False,False
856,1720650247,0,0,False,False
857,1720691664,0,0,False,False
858,1720739759,0,0,False,False
859,1721309591,0,0,False,False
860,1722381840,0,0,False,False
861,1722529311,0,0,False,False
862,1723513190,0,0,False,False
863,1724588170,0,0,False,False
864,1724699790,0,0,False,False
865,1724922221,0,0,False,False
866,1725592857,0,0,False,False
867,1725981027,0,0,False,False
868,1726714999,0,0,False,False
869,1727862009,0,0,False,False
870,1728089295,0,2,False,True
871,1728091516,0,0,False,False
872,1728121242,0,0,False,False
873,1728470462,0,6,False,True
874,1728517544,0,0,False,False
875,1728693425,0,0,False,False
876,1729283222,0,0,False,False
877,1729555276,0,0,False,False
878,1730575001,0,0,False,False
879,1731125065,0,0,False,False
880,1731881163,0,0,False,False
881,1732274110,0,0,False,False
882,1732569703,0,0,False,False
883,1732804968,0,0,False,False
884,1732812622,0,0,False,False
885,1733431816,0,0,False,False
886,1733542285,0,0,False,False
887,1733594960,0,0,False,False
888,1734239628,0,0,False,False
889,1734964002,0,0,False,False
890,1735013071,0,0,False,False
891,1735843847,0,0,False,False
892,1735952337,0,0,False,False
893,1736480677,0,0,False,False
894,1736806220,0,0,False,False
895,1737568766,0,0,False,False
896,1737771556,0,0,False,False
897,1737911861,0,0,False,False
898,1739081279,0,0,False,False
899,1739510588,0,0,False,False
900,1739561118,0,0,False,False
901,1740757208,0,1,False,True
902,1740977762,0,0,False,False
903,1741117264,0,0,False,False
904,1741408944,0,0,False,False
905,1742303281,0,1,False,True
906,1742821281,0,0,False,False
907,1743368032,0,0,False,False
908,1743934840,0,0,False,False
909,1744659591,0,0,False,False
910,1744780784,0,0,False,False
911,1744944469,0,0,False,False
912,1745739898,0,0,False,False
913,1746181743,0,0,False,False
914,1747979970,0,0,False,False
915,1748131477,0,0,False,False
916,1749045623,0,0,False,False
917,1750506262,0,3,False,True
918,1751027900,0,0,False,False
919,1751433221,0,0,False,False
920,1751718798,0,0,False,False
921,1753619196,0,0,False,False
922,1754109605,0,0,False,False
923,1754930212,0,1,False,True
924,1755005001,0,0,False,False
925,1755141457,0,0,False,False
926,1755294585,0,3,False,True
927,1755968826,0,0,False,False
